019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.677493+00	2026-07-27 21:29:33.677493+00	AVAILABLE	\\xb9bf12791bd72b1ee71dabf9cd33582dfecbb20f6936a7d28cf487082765bc32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0024	2026-07-27 21:29:33.677501+00	2026-07-27 21:29:33.677502+00	AVAILABLE	\\x21f11fee076e6dc3c60c0c7d49239db6b92f837b8b76cbd0417ce687b749c2e2	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A6yECaadMDvhY5zobiVkPocXoo3aZ2IuzuaB1i8H5RXN", "0000000000000000000000000000000000000000000000000000000000000002": "A5FlSTvVMJ7pSrRXqri2efLnnoG9t09V3+uYxVfWdjMQ", "0000000000000000000000000000000000000000000000000000000000000003": "A6RVjIdGMAreN6bc6rQ08JLrRC4nL1vfGeKS1c0S2iZS"}	\\x037d91736addc52dbd7898ada264ba936cc8f8cb05fadaaf9957931cb42fdb9992	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0025	2026-07-27 21:29:33.677502+00	2026-07-27 21:29:33.677502+00	AVAILABLE	\\xd15e20bebaa79733832b4cae08b5598884a1802339e971a2a8c2520d770ca0a3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AnUJhh03EhbMgz+/aHa1e9xj1dLV14u/Ukvmr6KtC7bS", "0000000000000000000000000000000000000000000000000000000000000002": "AmDwlXFCPW8v/izasb7X0IN9RoO7CYUlU6dU6NUlTov4", "0000000000000000000000000000000000000000000000000000000000000003": "Anw/IVDsDnD2U69atABlPtp4SsSu8+uWq0LNU8hxFd1e"}	\\x02bf671d1e046f694e36ccdaed638a182df30fc271f3ed65d95d2758fac7f63693	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0026	2026-07-27 21:29:33.677502+00	2026-07-27 21:29:33.677502+00	AVAILABLE	\\x09ba4d607089e5c5b9b6a054676c1d33b9a78b71a87374a3bce75b4725c4ffde	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aku+Lv1uFBUQDgisgLsIgcOCbb6yoY6q+g1J89ZYf2QU", "0000000000000000000000000000000000000000000000000000000000000002": "A4K1e3sRTyZoMYgmTU2L7qMcFdzFWJqs7qGhbRnOm+m2", "0000000000000000000000000000000000000000000000000000000000000003": "A/Y8Bi/H+1BWKpzQLiDrEmmcG+fDvEWf2+gu1sjugxru"}	\\x036ee3bd8cf0e7bd5506e638795edbb2b3ebe99013295a413d8f63d59a624352de	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0027	2026-07-27 21:29:33.677502+00	2026-07-27 21:29:33.677502+00	AVAILABLE	\\xa102959f98f3df606c10bca562054af95ea74eee3e2a2609ae4185fc4d926add	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1QywaXJc194r9PSlT8LVrCnCeYnOw0BVj9tofpFcuoi", "0000000000000000000000000000000000000000000000000000000000000002": "A3zM1lgWf4QKuWkqP2KdrwdZSlEVSsnAYfy0mG/d8ME1", "0000000000000000000000000000000000000000000000000000000000000003": "AoklJQaIDI8hfOdDewIOjfIQgCnoNpLqUnAOY3bpC4oe"}	\\x0251ddc73b97989c865af72e06bdcd0abd5256f925b6f92d2702a82ad427743f54	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0028	2026-07-27 21:29:33.677502+00	2026-07-27 21:29:33.677503+00	AVAILABLE	\\xe16711e63a284bbdf17f14ea82e5fcb14069317821ec02812a6340d87621e264	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjYLvnJzuEaAfO6kRPfDYDTOg4Dp2Y0X+Am0zk8rG3iE", "0000000000000000000000000000000000000000000000000000000000000002": "A98xpJt6Qj7tG6Myi2hiaWmmfhneCDPXkWocUlwnfXJw", "0000000000000000000000000000000000000000000000000000000000000003": "AxEd9sKpepNTgACwYoH6CjzewndPzVUZkn0yJQw9Sv9W"}	\\x02b711da73cb69093a75f83d41974968eb4c0162a5cdcacd73f0501046461e652b	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0029	2026-07-27 21:29:33.677503+00	2026-07-27 21:29:33.677503+00	AVAILABLE	\\x60d43c073ebd5c7b2501c67b059b94fa61e3ee2bde16feec4895a4dc26cb6433	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3WiWt+eFZBLFeHGsUB31ra4ojnkotb4rO64eiAndoZ5", "0000000000000000000000000000000000000000000000000000000000000002": "An51uV/QJaHd4RUHptwNrRuOHj2i0AbVVmuqyUIL217S", "0000000000000000000000000000000000000000000000000000000000000003": "AkVQdPYTjmRdMo6nBJxWul6ZioL+5pXOVMFHprtJKWLP"}	\\x025afb66f270bb764b48c0351a66c71338d78db2b0d19f277bd076e11e9f9fa5cf	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002a	2026-07-27 21:29:33.677503+00	2026-07-27 21:29:33.677503+00	AVAILABLE	\\x79c4df736551b42d3776c7ed033cb403f35116e73ec6ba8704f931d8c8b7b979	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AuEx0t5gugeHvTzspqGCFiNnhkzUFcqpLY4RmVBz6TGm", "0000000000000000000000000000000000000000000000000000000000000002": "AzUgTCzf4hMYcwReDmSdQsOfPM0BCw0Ad1AJlyh32MSx", "0000000000000000000000000000000000000000000000000000000000000003": "A54dDGumUfKLW3KcYbV1lyIB6X59ZE/kwxqZNGuKUdJl"}	\\x02689ec2fd2f0173ef163d2b29ac9f3bdb59252f9c0d089a58703a6502e39bcf85	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002b	2026-07-27 21:29:33.677503+00	2026-07-27 21:29:33.677503+00	AVAILABLE	\\x7875b4a2c5b13f346615006c17753da2af1a4f69fa99a90ea3fe867d3a5af616	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2zJgn776mNLw2Srg5VFkZJ9kHxUCDxLGhK2dgRuXTkB", "0000000000000000000000000000000000000000000000000000000000000002": "Akjav156nWzxAYUwdGlr9oc/AZdvFS8rIvV2CoVdeQqR", "0000000000000000000000000000000000000000000000000000000000000003": "AnDpTzbu3e9pocVIIkxRl62Zh8+waXC7VuwrPdj0N8PX"}	\\x02321e946d714b628c7cfb3d3ae3b4f8bd7027662edf6de2df452f0abe941f3ac2	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002c	2026-07-27 21:29:33.677503+00	2026-07-27 21:29:33.677504+00	AVAILABLE	\\x083459382eefac957a6b409ab027ee8a7b92278b230cafb9f1437f374c7029e4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AwJ958EIJfNY2JEvpjzpxQz1dGHbh9+CzUmbRMSH3qXb", "0000000000000000000000000000000000000000000000000000000000000002": "AhHGgMp7VJRL8IlcdrGb43WyKacGWUrGzUIhWt96Gx3w", "0000000000000000000000000000000000000000000000000000000000000003": "AzvbiaAxZ1Rfo/sYCJB/vnPQgf6hShrhD0B9tkI5QvTZ"}	\\x030733f8d0116121c24d489172bd1a06ed5be3e9181995d73a65eff4d8c253ac0b	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002d	2026-07-27 21:29:33.677504+00	2026-07-27 21:29:33.677504+00	AVAILABLE	\\x482a13fbceffd73d4f5bc21041c5ad5a094800e9fce3fee7ded4c0ed574409bc	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1u1iZXgIINYDXpjqo+TAAkSfrrz8j+Y5VU4CsqybAxs", "0000000000000000000000000000000000000000000000000000000000000002": "AtBGVu77he4AeA2xMTpiE6dZ6LgqL+8yfb6VW0btwAaS", "0000000000000000000000000000000000000000000000000000000000000003": "AmRtBoQL/dllS9iTed+F+rgHus93ZTbXGRevn7D292YL"}	\\x02667c007d8e3ce1719f11bc53a706d4593dbda6d63b2f6e034b2101a93d25c4c6	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002e	2026-07-27 21:29:33.677504+00	2026-07-27 21:29:33.677504+00	AVAILABLE	\\x793bcf428852d4d8fdf797537a51c547fa9cf8ca46b6f08e625902f36898ced8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArC0v26CEpyhRm2nEjTh1HcwShZQjKgYvahdr3sF5Zq2", "0000000000000000000000000000000000000000000000000000000000000002": "AruAALGzG2MwI/YdjSOBIMFyD3lKKbH0flE9Mbuh50TJ", "0000000000000000000000000000000000000000000000000000000000000003": "AleTNELOUL9/tQrKRCZxUV23E9YU4wzh6gbrVNfzmABv"}	\\x0242959c07ef4898bd0d996646c665a232cd2d88174135f05dc7582d271c181ac2	2	0
019fa57b-ab82-74d2-bd83-e49fab5b002f	2026-07-27 21:29:33.677504+00	2026-07-27 21:29:33.677504+00	AVAILABLE	\\x7b18196e5c7943637e2b148e5fd50659fb82b6286ae577d75dd4dc9a08ccb888	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoR5gBcR9lz5zbwhrx3U1MGada6siMmgnYg3cYXUOM8y", "0000000000000000000000000000000000000000000000000000000000000002": "ArG/lKneqjlEeDBUzM3zshGmjki3urlVmwE6ZcqIW5ia", "0000000000000000000000000000000000000000000000000000000000000003": "AwmoseZc395n0pbZRpIJ06N3hXfLxV+JnZNZZvFXlssg"}	\\x0256025aac5c12f01a2c4d52beff0059a73fd4e457206384cff8de9973626f8970	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0030	2026-07-27 21:29:33.677504+00	2026-07-27 21:29:33.677504+00	AVAILABLE	\\xfdb4af5781cdac75b40e7d9a21755511e039bdec498b5ee5c08c775f4867f5c8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/IIEyc1jcVSVZ8TwC9ZZeKmbRa31uDznUattp4qtaip", "0000000000000000000000000000000000000000000000000000000000000002": "AxsfqxNgigR94/F5Y3VVXsYNN13pevr1SFMjMS786N3+", "0000000000000000000000000000000000000000000000000000000000000003": "AtfrEXyqM3xOS/9LSbQaeDXNef+1/jNveYZuykySIoUb"}	\\x02ec01bc4347097aa510bdbc1889b90e9d4436a18c2cda43a628b248f415a3d2a7	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0031	2026-07-27 21:29:33.677505+00	2026-07-27 21:29:33.677505+00	AVAILABLE	\\x2d515004cdaef2f83a400e991653805d45c59b8260980a043076f9e45f817d11	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmrhCsLqKSQ3FM8wnkryGHSroWl7QSmadd+UpJICbOx1", "0000000000000000000000000000000000000000000000000000000000000002": "Avt6gwWHplp0pPmQH1vWgzR2waICRzGzdjyxqfP3QFyt", "0000000000000000000000000000000000000000000000000000000000000003": "AjmdJrfoPpu2Lq19ry36+zsh5qXiBXEvN+00DIm2gucP"}	\\x023022ea90800ca359ccdf402619a96d2d94e65bbb9edbd08192fdf6fef35b6de1	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0032	2026-07-27 21:29:33.677505+00	2026-07-27 21:29:33.677505+00	AVAILABLE	\\x020a9bf5b281e28bc83ed27fbfd90600a0c63f7bda2a48845fe186f261133e45	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A7UgBgRopWy/GhxBWEInPEh6DS0t6ZZm7sOxQy+t1UTi", "0000000000000000000000000000000000000000000000000000000000000002": "A2Y/7eOVO0jXJqB47nkHFNslpZ/2kgg7aZIQg2T4HvpT", "0000000000000000000000000000000000000000000000000000000000000003": "A2VdlA2YOU5SAMlDvDKTQiKqKsIXjiVK8STRewncLsTh"}	\\x02f7d6ab7d61aa59f05bcc02bc16fff652ba624bc170dff69bdcefd03b7872c8f4	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0033	2026-07-27 21:29:33.677505+00	2026-07-27 21:29:33.677505+00	AVAILABLE	\\x496b3d6880f323e081e24dbec59cc5e6be36688ca90d6d737987fbea187f8dcd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AwMa8MJzvk2lELvK+peg1fGMqutavYyPW76k8WpC9xXU", "0000000000000000000000000000000000000000000000000000000000000002": "A3uGJUHd88N+qDaa9ZlH8cCD4sonOL78/NEwSicC5Qvq", "0000000000000000000000000000000000000000000000000000000000000003": "A848kNrrvjFI/vplxhVI+u5w6ckx8hrVCRkkRcz29u52"}	\\x021da4e2b6b50bd09c98adea391aba61620fb21e68456f58ad0240ea7e323e2c48	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0034	2026-07-27 21:29:33.677505+00	2026-07-27 21:29:33.677505+00	AVAILABLE	\\x36893d3084fa34745fd0e2a7265d8d2acfff1122376b786a6575182745f97fd3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1ZozA/5OGc0U4Bvd7NMijgaMG7w+/PZxfxDBCpWM2Kv", "0000000000000000000000000000000000000000000000000000000000000002": "A7atqY36elpc/kymW07vES/zwBlyKTnQz0ZpWyH55Tm8", "0000000000000000000000000000000000000000000000000000000000000003": "A0WV6hSqqW33GTHZI96tMC78R0Sj80qJJgvNt2yiLrAc"}	\\x03470cf74688ec76ee0ef614628b27c4b9f6965c68c00645a70ea3e3c3031b7feb	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0035	2026-07-27 21:29:33.677505+00	2026-07-27 21:29:33.677506+00	AVAILABLE	\\x9bb776f8d9cf63d030fa081c00cdcd200c842f076f1d6ab8c11b7ab9ffac991d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Akv1SG+pSIPInGxoLc0w7Wq39iFrtFKB/BbIH++ec8b3", "0000000000000000000000000000000000000000000000000000000000000002": "A8GKIYJ0R6ZoEDMH+VEmjzBkilklJjAQ9bJpFAvkTYC3", "0000000000000000000000000000000000000000000000000000000000000003": "A5hXBiVVCVLn5N3ZOITD/MGXdu3RTUcg6nig9TZ0PvAP"}	\\x0359760d3b564093ad643b73fe7bebe9b453696d13d1ab65f2cbe4ff0a0628d5f3	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0036	2026-07-27 21:29:33.677506+00	2026-07-27 21:29:33.677506+00	AVAILABLE	\\x555e9729f6502b010f241da5eb520746549b9be9070429a070a54bbf410a70e5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzRNYq4fyPpvAj8kC5vb7PD/5Rzrme/t786DbdTUZSJw", "0000000000000000000000000000000000000000000000000000000000000002": "A9x1SD1qpUjJv58bHaySjw7lOeOXCCAcKpa12oADCP6V", "0000000000000000000000000000000000000000000000000000000000000003": "AhqmnqreJyJySrsDJCMK+E+6AveviUYhgyc2o+uOcIlc"}	\\x029e858556d79af19b4805c57fec8146bc8ebc21db612f28527372e2174ee7f999	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0037	2026-07-27 21:29:33.677506+00	2026-07-27 21:29:33.677506+00	AVAILABLE	\\x32154d8e3fefef07830f3e52a0a355a4bcf32f0ac6493d5f10698a84f07a8632	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8yZGiMmfjVls5qfrIBHjPDDBhsAtQBepfEvo6gXMQlG", "0000000000000000000000000000000000000000000000000000000000000002": "A7TQgWzfTJkgwbSzBILcntfBNbH9t0l5lR2B3wHKa7/r", "0000000000000000000000000000000000000000000000000000000000000003": "Avf4N2S6jm6WMazvBHtGSE1lUfh8KzycpPb5tFpM1YsG"}	\\x03b8fc09250449214f5a705b4f66d51de967f9aabc53ce679da391c4e91569c86c	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0038	2026-07-27 21:29:33.677506+00	2026-07-27 21:29:33.677506+00	AVAILABLE	\\x9fb046a467f7744c5bd289f0662aeba61f0f1dce98046bd00dde4be10fd3f6da	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ax4opuEyMlxSSP9kW/BmiGn0uAVGqJVKp1LhZhfSJOY6", "0000000000000000000000000000000000000000000000000000000000000002": "AtjmkXjEJ8b/s6RDtcJM1XILbhxzJGZcefMFMeZ1EH2o", "0000000000000000000000000000000000000000000000000000000000000003": "Ax/FF/BSC7QVvRGJmH3Gre6QHv3Rb5H3BdYkUA8rgIo1"}	\\x02dc736fcc0863c97f092be3d89cc5a715d38b70347ec55eb80c8cbc8ac074eab3	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0039	2026-07-27 21:29:33.677506+00	2026-07-27 21:29:33.677507+00	AVAILABLE	\\xfdfa6a8ff6a94839cdb945921a957132184d2fb95525f3bd6aeba477214e1897	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "At1IpvROmvFy9n8VxoJgR49/x1qKuUCqS0XQSkGNQeOR", "0000000000000000000000000000000000000000000000000000000000000002": "AmxtToIIYKO2moDZ8fkX7m+GMMCHp7LSP8SovYHegqCY", "0000000000000000000000000000000000000000000000000000000000000003": "Ar/+fmiuQ27KZW/PGdgRYadkwY2w1QZDrYnOF7fuiRXn"}	\\x0284cf80d9808fab3e25dc93d0d5b58fb49eb55cd7f7dd68b9d1e474d8b4fce502	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003a	2026-07-27 21:29:33.677507+00	2026-07-27 21:29:33.677507+00	AVAILABLE	\\x7393ebc7fb9a19a726b9be696ce097c0dbba9c5fc5f81e222b29d0f2fd52ebc8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "As0cHjREKTHOgaCWwzuuez0Ycbfs0xa2DekAl0OwEWHa", "0000000000000000000000000000000000000000000000000000000000000002": "ArRkhDcjLqpeBuu9AGDriMBE79a7oS4w0R0qfcmZ8xfx", "0000000000000000000000000000000000000000000000000000000000000003": "A8cXLPIEMWaOlWpv4Frb/Rz28BPVN0X2wIFlrECIbC8l"}	\\x0203b2f203604ff5c59a9113ab62045c0711224420080ef6ad241d475ceeb6c817	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003b	2026-07-27 21:29:33.677507+00	2026-07-27 21:29:33.677507+00	AVAILABLE	\\x25e434e605a6cafc8af0e490d1dd26c63516031a566704d53f0172c8bb464133	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AkK8vfPiqoVPFVQLkgtX1N0xMqWscjOOZfZKqXaS2Ts8", "0000000000000000000000000000000000000000000000000000000000000002": "Ar3n1F2Mo0huOj71ZoILINxpq7AVu7JZ+c9UqkF0JfRu", "0000000000000000000000000000000000000000000000000000000000000003": "An3pD6TYcLUpiXqNGsk1XEZtosD66kQY/M1Evqz7vvZI"}	\\x0349869ea77641b58f36761070e1f2201788fdf68f52dd79f6f9798366bf4f5a63	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003c	2026-07-27 21:29:33.677507+00	2026-07-27 21:29:33.677507+00	AVAILABLE	\\x196dc248847d7223b448ce61ef38502de4c3fb6b0808089f730abce521862e9b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AqDOUifLowpIImSIMX5cPSFVJAqCEZn//Va5bQSczzcn", "0000000000000000000000000000000000000000000000000000000000000002": "ArbWe2TQF/HxjeLXXEnGOOE0oTo4SDFGjL3ym5G6Kcbm", "0000000000000000000000000000000000000000000000000000000000000003": "Aioap2OO92uwyPbeDy0P5R7nApjbkUgr6X4FxKcCr0BX"}	\\x03d7c0791ea781bd77e32f9f9e4f82d90ea16ca025703766ce08a6308c438726ce	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003d	2026-07-27 21:29:33.677507+00	2026-07-27 21:29:33.677507+00	AVAILABLE	\\x044e9ff8046a97c0aa62f30adb40df4a1015efc698fc9152c13e094e2224649e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoI8eoTm0yY5pG5kRLRna7n25KN/Hiu3ChEr6nm5nrQq", "0000000000000000000000000000000000000000000000000000000000000002": "AxvLgJux4baU1/lWEn0ABm7dpXyHbZR1tAlRpfmbEwGE", "0000000000000000000000000000000000000000000000000000000000000003": "AqwvcU1XoXKIx8cb+egZwgkq4Yze7QU+UtbZ3friGrwX"}	\\x02ad3a544b8790595d5614c3d9b5a12ad8cb1342154e0f844dc31efe79e32f2ed9	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003e	2026-07-27 21:29:33.677508+00	2026-07-27 21:29:33.677508+00	AVAILABLE	\\x63f4e06909ac45cb310a78a8cc22a4e4db74a2e85d626209c5040b6cd18201aa	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A6rB0Rl0OU/G4bpZUxaT9qcdbABXlcs3jph2AWFVtS8J", "0000000000000000000000000000000000000000000000000000000000000002": "AqZ6dPkKIWmvD6/lsZoPSacLyA1f+iaDvaHW+1k0zwCi", "0000000000000000000000000000000000000000000000000000000000000003": "AmfCLn8mnLnmGKVkKHy+EEDV+Q+sk3Q63fzetaxZ6hK4"}	\\x0356fb5075d5042474fa6cf13b3a76aa129649fbbc4d30e4cbd77eb07d9ba7b619	2	0
019fa57b-ab82-74d2-bd83-e49fab5b003f	2026-07-27 21:29:33.677508+00	2026-07-27 21:29:33.677508+00	AVAILABLE	\\x413ed02c690593e9bd8bfbc100dd887839bf99f8b0cca09eef7fd9207ab7c475	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A0CRLttDXcfN0dJ/Yn49E44HrllrFLtymxI/qb5dHq88", "0000000000000000000000000000000000000000000000000000000000000002": "A4qr+sOHmd7OOzwsBp+GlUBUGVZrNF7SGFaXk/DmgC8J", "0000000000000000000000000000000000000000000000000000000000000003": "A8BfnJAlPJYaWCKsTdQ6X7AG8XnooF3c4I3wsapbmZan"}	\\x0349c3ef130d495b4e87fe1d417e77d83e98e25aaf0536f13b00d87ed4e8d06673	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0040	2026-07-27 21:29:33.677508+00	2026-07-27 21:29:33.677508+00	AVAILABLE	\\x3c2b258dbd77f48180c438c7df1c4ecf2e2657122fc52d7699b71435bd7123b7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzTseTdVemo67WdBAKGRd956KXxhDTfE6s6Ap5Q5EHO8", "0000000000000000000000000000000000000000000000000000000000000002": "Aqf51RLSsDOApqonsyUQw4hVG/kUnKpn9SzkTv0aY/nG", "0000000000000000000000000000000000000000000000000000000000000003": "AjllmuOtXGK0caBZWJ/x8FNXRDVH7/ACrPPqOey60ZJN"}	\\x02b7a17beea48bdb06a05f45d3436fbf129a178b9ba6460fa97dbab925ede3ba5c	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0041	2026-07-27 21:29:33.677508+00	2026-07-27 21:29:33.677508+00	AVAILABLE	\\xaf08f294e834e37ccac898ece209669c239f5de9c71621170f04087c7cf37759	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aoub9/rBjBMrIotSPRrSp3czDVR87c26g7afclJPtTPJ", "0000000000000000000000000000000000000000000000000000000000000002": "Av//fJdmYYwmEaQUaaxJ+9aELtjd2bwrWzAS1p3L5rth", "0000000000000000000000000000000000000000000000000000000000000003": "A4/XHM/XbgduZrrrbyJ/ufE5RRyc7vJAHA64aaRwdptd"}	\\x0358c95c6f40bf66dc0ba6c5cb1d24229bbf501aac200964fb3bed30c3d7ff3185	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0042	2026-07-27 21:29:33.677509+00	2026-07-27 21:29:33.677509+00	AVAILABLE	\\x98d8babd2f772a540bd004f6297e4993665ffbcf0621fb2d9603d94d128afd20	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A7kjN56nSFBnQH6RQ7O/IslJO4ci6ZTQboQRorjYIOT+", "0000000000000000000000000000000000000000000000000000000000000002": "A/VwEk5ERl9ni4JBphE2GpiZoSagsXz4UlfcY4DNCp53", "0000000000000000000000000000000000000000000000000000000000000003": "A7U7PO0cgyn0Fg20/9dH7hf2amM4MUv9mrPNBV3x8N/V"}	\\x02e3ed2dde139397920875aa87597505c41f27da7c5adf1cebcf0bcd39873db767	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0043	2026-07-27 21:29:33.677509+00	2026-07-27 21:29:33.677509+00	AVAILABLE	\\x6468dadb44e3544d21e48423f248b48b6324fb9ce6e406d5506af375a466678a	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Amv+3FnzGzDDHO3OzB0fO+O5iy3VlO+byXJNCJddlS61", "0000000000000000000000000000000000000000000000000000000000000002": "AsbZr8sb6Dxs7qkwHY4WX9Oba4L3gG2onYSH0IYs3QUf", "0000000000000000000000000000000000000000000000000000000000000003": "A6DhkS4GEwO3sPYMaMhaSyXh+5Rf03KJ/gaVZIAnUWtq"}	\\x03ecc4770188f56a68d16c3c35370018e6791cdf200fffd4752ea7c5dcfcd38821	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0044	2026-07-27 21:29:33.677509+00	2026-07-27 21:29:33.677509+00	AVAILABLE	\\x8ffbaea993f5e23f42da16df4ee60604b7596776a60c37f121ae70715900191d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoZakYMf6nlJ21dczYMfVRG2XiySVuGCAgVgGCLtPsLz", "0000000000000000000000000000000000000000000000000000000000000002": "A/iOA/fo4fYqiBwaqyDeKUqh/0nPJ9H/U8E/f2oUG14l", "0000000000000000000000000000000000000000000000000000000000000003": "AzkeN+u7cCozwmZ1V33tee9r10WcJvu37Epz3b0fwfPK"}	\\x03799fbc43ff9c9df05ee317b3d667fb44dfc1a2bf6702a237dd876caa5895dda9	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0045	2026-07-27 21:29:33.677509+00	2026-07-27 21:29:33.677509+00	AVAILABLE	\\x2e7ecd06bc9e6ce156173a95c64f1ee36e78dc4bbd2611fa24f1f0d361c2412d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4iDHQ4CVTaMqMgpa7bYxTZ8JEMpJTYHtTGjzeUZ4YGv", "0000000000000000000000000000000000000000000000000000000000000002": "AgyGV/T+zaRjfBqJ57w8giwGbk1nCa/1WnqBDr9Gju+1", "0000000000000000000000000000000000000000000000000000000000000003": "Am16keX5OysDiDo/DjfRByg081RRzyxQYis1dfYNv78e"}	\\x03ac56a5173332f43ce326b668d22c6179ea24e9208bdd31a6089b8d45e0b84f52	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0046	2026-07-27 21:29:33.67751+00	2026-07-27 21:29:33.67751+00	AVAILABLE	\\xccdd426648cfa6e066b25612a764293f09664c7e056ad9e5a396e31531505eaa	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsajCkcdGieLN64kdGWXREWq6+B1RLy91cfwa/x2swzr", "0000000000000000000000000000000000000000000000000000000000000002": "AhH4FpDwOTlU7Be+8sGHklBNnDhOWHq/q9xrd9IDTfqt", "0000000000000000000000000000000000000000000000000000000000000003": "A0EQLA70eKOzI0F0V6zsBLkfyYh5n1L7eNMa7WSTfP+u"}	\\x02d02b8b9236661547a05af1d427d91149f75f0ccf72b292d5b870bad4d0fe7694	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0047	2026-07-27 21:29:33.67751+00	2026-07-27 21:29:33.67751+00	AVAILABLE	\\x13a0c627a128f3b6a49d5a41bfcc79367321391b7a990759c14bb541f76e528a	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzQZFXNs9N6UyTaa3stNnmVVbdcpdpV5cZYrqqaIMuBi", "0000000000000000000000000000000000000000000000000000000000000002": "Alc+7JPlvg8nQx7FM8Y11SkvtntQ21sib5hMHCKmZGlk", "0000000000000000000000000000000000000000000000000000000000000003": "Aqud9aajTs90sTeyfoMTDsNZHTH2ir6Kxm5KZ4QQuCuy"}	\\x02286a46d6c7b38ed4791193ff4f7bea30579d1c262db17ea201528d6f2a234526	2	0
